,Probe_Id,ILMN_Gene
21704,ILMN_1663988,LOC731283
21705,ILMN_2082893,LOC440157
21706,ILMN_2186127,ZNF667
21707,ILMN_1693711,CCDC141
21708,ILMN_1802459,LOC643138
21709,ILMN_1837295,HS.561497
21710,ILMN_1783629,C10ORF93
21711,ILMN_1671046,HSPB2
21712,ILMN_1892791,HS.201490
21713,ILMN_2229950,MPHOSPH10
21714,ILMN_2410612,DMBT1
21715,ILMN_1895258,HS.550410
21716,ILMN_1792182,RDH12
21717,ILMN_2250923,FOXP1
21718,ILMN_1824726,HS.580781
21719,ILMN_2187718,COX17
21720,ILMN_1677793,P2RX5
21721,ILMN_1705324,HRNBP3
21722,ILMN_1717012,LOC643805
21723,ILMN_1663802,PLGLA
21724,ILMN_1880446,HS.151334
21725,ILMN_1682038,SNORA25
21726,ILMN_2141157,RANBP9
21727,ILMN_1867733,HS.437452
21728,ILMN_1817048,HS.545044
21729,ILMN_1722716,SLC17A1
21730,ILMN_1880262,HS.563737
21731,ILMN_1786016,CHD1L
21732,ILMN_1651430,CTRB2
21733,ILMN_1744830,ARHGAP11A
21734,ILMN_1906564,HS.564855
21735,ILMN_1661589,CD151
21736,ILMN_1758214,RARS2
21737,ILMN_2048659,SFTPA1B
21738,ILMN_2264788,PPP2R2B
21739,ILMN_1748916,C18ORF55
21740,ILMN_1850102,HS.547580
21741,ILMN_1917206,HS.385720
21742,ILMN_1793049,BPESC1
21743,ILMN_1744383,KRTAP5-4
21744,ILMN_1756669,POGK
21745,ILMN_1706261,SLCO3A1
21746,ILMN_1781762,LOC388080
21747,ILMN_1721601,CACNB2
21748,ILMN_1881472,HS.584286
21749,ILMN_1736142,OR1L1
21750,ILMN_1741632,RAB3IL1
21751,ILMN_1712257,PPP2R3B
21752,ILMN_1913655,HS.547272
21753,ILMN_1876794,HS.436763
21754,ILMN_1673330,ADRBK1
21755,ILMN_1878395,HS.539440
21756,ILMN_1673108,AP2A1
21757,ILMN_1768301,ERG
21758,ILMN_1737699,C15ORF20
21759,ILMN_2096372,ALDH1A1
21760,ILMN_1670456,RBM42
21761,ILMN_1888400,HS.582812
21762,ILMN_1705733,KIAA0460
21763,ILMN_1768962,AKAP8L
21764,ILMN_1813264,ZMAT1
21765,ILMN_1792741,AMACR
21766,ILMN_2041327,MRPL37
21767,ILMN_1903107,HS.578364
21768,ILMN_1836877,HS.520684
21769,ILMN_1787509,PRIC285
21770,ILMN_1848928,HS.541111
21771,ILMN_1670079,OMA1
21772,ILMN_1910770,HS.142910
21773,ILMN_1727617,XRN2
21774,ILMN_1805750,IFITM3
21775,ILMN_1776122,C2ORF62
21776,ILMN_1795567,FLJ90036
21777,ILMN_1869390,LOC730240
21778,ILMN_1668743,LOC728069
21779,ILMN_1703228,HRBL
21780,ILMN_2321416,DIAPH1
21781,ILMN_1759549,SRGAP2
21782,ILMN_1725175,FOSL2
21783,ILMN_1881001,HS.232684
21784,ILMN_1906817,HS.507367
21785,ILMN_1772728,FAM75A7
21786,ILMN_1751425,ERMP1
21787,ILMN_1694582,LIG3
21788,ILMN_2234758,SRP14
21789,ILMN_2248589,DHX40
21790,ILMN_1768097,RPGR
21791,ILMN_2200915,C6ORF159
21792,ILMN_1803256,STOX2
21793,ILMN_1868179,HS.579452
21794,ILMN_2255382,PVRL2
21795,ILMN_1676448,WDFY1
21796,ILMN_1811048,GPR107
21797,ILMN_1707634,C3ORF68
21798,ILMN_1855107,HS.550248
21799,ILMN_1759729,NDUFA8
21800,ILMN_2198575,C5ORF34
21801,ILMN_1707151,LOC652513
21802,ILMN_1821252,HS.538807
21803,ILMN_1721116,USP10
21804,ILMN_1770692,WDR12
21805,ILMN_1722622,CD163
21806,ILMN_2390609,ANK3
21807,ILMN_1703881,LOC441528
21808,ILMN_1805258,LOC648223
21809,ILMN_2212156,PPIG
21810,ILMN_1899940,HS.529743
21811,ILMN_1863571,HS.544631
21812,ILMN_1782037,LOC645208
21813,ILMN_1693287,POMP
21814,ILMN_2118612,FAM120C
21815,ILMN_1688702,PJA2
21816,ILMN_1769859,PCDHB9
21817,ILMN_2389876,TGFB1I1
21818,ILMN_1758378,TSC1
21819,ILMN_1690754,SVIL
21820,ILMN_1757306,SDHALP1
21821,ILMN_1691062,LOC642198
21822,ILMN_1849151,HS.566152
21823,ILMN_1829711,HS.537764
21824,ILMN_1662239,LOC391727
21825,ILMN_1658304,LOC643669
21826,ILMN_1710192,LOC440345
21827,ILMN_1689899,MTERFD2
21828,ILMN_1705900,ATXN10
21829,ILMN_1727233,LOC653807
21830,ILMN_1690179,CRYM
21831,ILMN_1763843,CAPSL
21832,ILMN_1699113,LOC286411
21833,ILMN_1729824,FLJ43870
21834,ILMN_2296036,PTPN2
21835,ILMN_1822281,HS.582706
21836,ILMN_2402341,MAPK3
21837,ILMN_1651657,ADAM33
21838,ILMN_1671636,EPHA6
21839,ILMN_1713936,GOLGA6B
21840,ILMN_1654703,GPR157
21841,ILMN_1694305,SMS
21842,ILMN_2398403,TCEAL1
21843,ILMN_1837623,HS.566494
21844,ILMN_1746393,TSEN2
21845,ILMN_2041725,MYOZ2
21846,ILMN_1857216,HS.581088
21847,ILMN_1660858,RIN1
21848,ILMN_2058270,SOAT2
21849,ILMN_1746561,BCL2L2
21850,ILMN_2124816,ZNF34
21851,ILMN_1880212,HS.555319
21852,ILMN_1764098,TRNT1
21853,ILMN_1902307,HS.526856
21854,ILMN_1820985,HS.542591
21855,ILMN_1792383,PFN4
21856,ILMN_1857658,HS.552289
21857,ILMN_1712545,S100A3
21858,ILMN_1703916,MKKS
21859,ILMN_1783707,SPECC1
21860,ILMN_1842688,HS.543771
21861,ILMN_1714428,FBXO17
21862,ILMN_1804758,MAS1L
21863,ILMN_1828197,HS.352549
21864,ILMN_1740331,LOC642782
21865,ILMN_2407811,KIAA1787
21866,ILMN_1906897,HS.545746
21867,ILMN_1887341,HS.146250
21868,ILMN_1834569,HS.122007
21869,ILMN_1745068,GRTP1
21870,ILMN_2285996,KIAA0101
21871,ILMN_1845749,HS.127090
21872,ILMN_2192620,LOC90379
21873,ILMN_1719915,DHRS12
21874,ILMN_1798911,FLJ34306
21875,ILMN_1715133,IVNS1ABP
21876,ILMN_2085844,GLT8D4
21877,ILMN_1804929,OXTR
21878,ILMN_1763878,CDADC1
21879,ILMN_1706056,ENTPD8
21880,ILMN_1719938,FGF11
21881,ILMN_1664009,RBM46
21882,ILMN_2393254,CAPNS1
21883,ILMN_2219038,OR8J3
21884,ILMN_1706118,HN1L
21885,ILMN_1677695,KIAA1530
21886,ILMN_1814799,S100A13
21887,ILMN_1819884,HS.541590
21888,ILMN_1785438,METTL1
21889,ILMN_1911026,HS.493016
21890,ILMN_1903670,HS.116129
21891,ILMN_1863623,HS.538112
21892,ILMN_1775990,LOC645261
21893,ILMN_1659103,PSMA8
21894,ILMN_1815405,LOC729249
21895,ILMN_1697764,HYDIN
21896,ILMN_1751345,AP1S1
21897,ILMN_2375002,MAP4K4
21898,ILMN_1716649,LOC652588
21899,ILMN_1893681,HS.223715
21900,ILMN_1777325,STAT1
21901,ILMN_1778237,FN1
21902,ILMN_1746436,HCG27
21903,ILMN_1827259,HS.201950
21904,ILMN_2396272,PDCD4
21905,ILMN_1734667,SHC2
21906,ILMN_2404548,CRELD1
21907,ILMN_1712128,LRRC8B
21908,ILMN_1657451,SRPK2
21909,ILMN_2205022,RBMY1F
21910,ILMN_1669215,SRPK2
21911,ILMN_1859874,HS.560946
21912,ILMN_1732343,KIAA0999
21913,ILMN_2371251,MPG
21914,ILMN_1687353,CDK10
21915,ILMN_1877325,HS.386207
21916,ILMN_1823809,HS.571887
21917,ILMN_1678493,CHN1
21918,ILMN_2129910,SLC12A5
21919,ILMN_1850850,HS.97753
21920,ILMN_1851565,HS.542479
21921,ILMN_1898567,HS.317664
21922,ILMN_1699082,MAPKAPK5
21923,ILMN_1845524,HS.545055
21924,ILMN_1689852,PAQR6
21925,ILMN_1770141,TADA3L
21926,ILMN_1671482,GALM
21927,ILMN_1728446,LOC152024
21928,ILMN_1659959,LOC283440
21929,ILMN_2323933,LAIR2
21930,ILMN_1669631,GLRB
21931,ILMN_2367753,ATP2B4
21932,ILMN_1766668,PCDH7
21933,ILMN_2317730,ELMO2
21934,ILMN_2296369,MATR3
21935,ILMN_1767365,PAK1
21936,ILMN_2395474,REV1
21937,ILMN_1743040,LOC283104
21938,ILMN_1742046,VN1R1
21939,ILMN_1738589,MGLL
21940,ILMN_1717722,PDZK3
21941,ILMN_1700366,LOC652153
21942,ILMN_1743763,TJAP1
21943,ILMN_1684108,IRX4
21944,ILMN_1705034,ATXN2L
21945,ILMN_1702635,KIAA0265
21946,ILMN_1767546,LOC647520
21947,ILMN_2078124,FMO6P
21948,ILMN_1878417,HS.525272
21949,ILMN_1819835,HS.559102
21950,ILMN_1899686,HS.544275
21951,ILMN_1900595,HS.565589
21952,ILMN_2169439,ITGAV
21953,ILMN_2267383,C21ORF41
21954,ILMN_1691171,SP3
21955,ILMN_1805603,C10ORF79
21956,ILMN_1651617,CTNNB1
21957,ILMN_1898670,HS.580641
21958,ILMN_1758705,IRX6
21959,ILMN_1699607,MMP25
21960,ILMN_1800659,PGM1
21961,ILMN_1800130,ETNK2
21962,ILMN_1670769,CENPQ
21963,ILMN_1712430,ATP5G1
21964,ILMN_1770994,LOC440900
21965,ILMN_1772387,TLR2
21966,ILMN_1781431,GLCCI1
21967,ILMN_1894877,HS.568720
21968,ILMN_1730284,DSC1
21969,ILMN_1839782,HS.130956
21970,ILMN_1657810,PPM1M
21971,ILMN_1786722,ZNF385A
21972,ILMN_1760102,ZNF550
21973,ILMN_2185911,CST4
21974,ILMN_1861380,HS.123547
21975,ILMN_1834310,HS.574754
21976,ILMN_1775357,RUNDC2A
21977,ILMN_1653340,RECQL5
21978,ILMN_1715452,FREM1
21979,ILMN_1801045,SPIN3
21980,ILMN_1709825,WDR89
21981,ILMN_1656920,CRIP1
21982,ILMN_1797362,LIMK1
21983,ILMN_1771494,LOC441108
21984,ILMN_1674908,HOXB5
21985,ILMN_2046073,LCT
21986,ILMN_1767657,MAT1A
21987,ILMN_1854701,HS.130914
21988,ILMN_1806779,ZNF155
21989,ILMN_1742601,CR1
21990,ILMN_1833734,HS.573753
21991,ILMN_1807726,ESX1
21992,ILMN_1756407,LOC642398
21993,ILMN_2370872,GRINA
21994,ILMN_1864959,HS.279208
21995,ILMN_2329429,GIMAP6
21996,ILMN_1744023,MGC18216
21997,ILMN_1821772,HS.526519
21998,ILMN_1817174,HS.7004
21999,ILMN_2060652,BET1L
22000,ILMN_1660000,SNURF
22001,ILMN_1733707,LOC641753
22002,ILMN_1782567,GUCY1B3
22003,ILMN_1671474,A26A1
22004,ILMN_1750225,MYCT1
22005,ILMN_1689475,LOC644769
22006,ILMN_1904580,HS.545042
22007,ILMN_1730295,SIGLEC8
22008,ILMN_2406299,SEMA3B
22009,ILMN_1695263,SH2D5
22010,ILMN_1713124,AKR1C3
22011,ILMN_1680380,ATXN2L
22012,ILMN_1679595,GRIK5
22013,ILMN_1841450,HS.564709
22014,ILMN_1733043,DLG2
22015,ILMN_1699020,LOC400456
22016,ILMN_1715886,CNOT7
22017,ILMN_2193195,LOC220429
22018,ILMN_1784860,RFC3
22019,ILMN_1692844,TBC1D19
22020,ILMN_1745329,PRR14
22021,ILMN_1759579,LOC400682
22022,ILMN_2162819,UGT2B11
22023,ILMN_1868751,HS.571330
22024,ILMN_1696317,CACNA2D4
22025,ILMN_1893834,HS.171045
22026,ILMN_1677221,PTCD2
22027,ILMN_1845037,HS.489254
22028,ILMN_1887305,HS.549784
22029,ILMN_1767702,LOC652305
22030,ILMN_2114645,LOC283514
22031,ILMN_1858310,HS.193605
22032,ILMN_1822793,HS.513120
22033,ILMN_1877429,HS.554002
22034,ILMN_1719455,CRIP3
22035,ILMN_1871393,HS.540790
22036,ILMN_1698523,LOC653203
22037,ILMN_1726263,LOC653748
22038,ILMN_2356331,PCDHGA10
22039,ILMN_1690329,FAM118B
22040,ILMN_1863142,HS.561412
22041,ILMN_1791127,LOC643857
22042,ILMN_1814508,LOC652231
22043,ILMN_1773472,LOC643980
22044,ILMN_1703335,LACTB
22045,ILMN_1839665,HS.559665
22046,ILMN_1812359,FBXW8
22047,ILMN_1772910,GAS1
22048,ILMN_1911828,HS.561981
22049,ILMN_1730906,FILIP1L
22050,ILMN_1844024,HS.542791
22051,ILMN_2373285,MSR1
22052,ILMN_2338323,CDC25B
22053,ILMN_1777113,NEURL2
22054,ILMN_1699205,C1ORF146
22055,ILMN_1886298,HS.540371
22056,ILMN_1667338,LOC646299
22057,ILMN_2384513,C2CD2
22058,ILMN_1735052,ULK1
22059,ILMN_1779184,C16ORF84
22060,ILMN_1658821,SAMD1
22061,ILMN_1787691,CITED4
22062,ILMN_1758272,MYPN
22063,ILMN_1702265,HDHD2
22064,ILMN_1651574,AQP3
22065,ILMN_2279796,CAMK2B
22066,ILMN_1691237,CAP2
22067,ILMN_1902196,HS.544211
22068,ILMN_1698934,CMTM7
22069,ILMN_1738671,LOC731085
22070,ILMN_1712537,NODAL
22071,ILMN_2281810,PSG4
22072,ILMN_1917153,HS.544882
22073,ILMN_1769361,SOX11
22074,ILMN_1673421,LOC440704
22075,ILMN_1703009,FAM20C
22076,ILMN_1871107,HS.561259
22077,ILMN_1816567,HS.572279
22078,ILMN_1736238,GNMT
22079,ILMN_1805973,GPR19
22080,ILMN_1802691,WDR52
22081,ILMN_1860438,HS.150022
22082,ILMN_1694738,LOC643227
22083,ILMN_1823138,HS.8429
22084,ILMN_1791916,NR2E3
22085,ILMN_1906379,HS.537621
22086,ILMN_1794866,LOC340113
22087,ILMN_1819876,HS.426162
22088,ILMN_2323816,TTLL8
22089,ILMN_1890704,HS.569281
22090,ILMN_1767857,LOC651137
22091,ILMN_2115336,GNB3
22092,ILMN_1806804,USP14
22093,ILMN_1792461,LOC389043
22094,ILMN_1801158,LOC644473
22095,ILMN_1853836,HS.444407
22096,ILMN_1847194,HS.508828
22097,ILMN_1892712,HS.567013
22098,ILMN_1900795,HS.421200
22099,ILMN_1905725,HS.583921
22100,ILMN_2361603,NDRG2
22101,ILMN_2359935,CDC2L1
22102,ILMN_2163732,ATG3
22103,ILMN_1896304,HS.542998
22104,ILMN_2184231,CHRDL1
22105,ILMN_1701020,LOC642767
22106,ILMN_1715771,SGK269
22107,ILMN_1808095,RNF41
22108,ILMN_1741711,DOPEY2
22109,ILMN_1784447,PLCE1
22110,ILMN_1742922,PRIM2A
22111,ILMN_1710993,C1ORF111
22112,ILMN_1805590,LSM8
22113,ILMN_1661599,DDIT4
22114,ILMN_2052438,CYORF14
22115,ILMN_2394841,NKX2-1
22116,ILMN_1901934,HS.576735
22117,ILMN_1669286,YWHAZ
22118,ILMN_1799293,MINA
22119,ILMN_1678404,FBXO11
22120,ILMN_1715188,USP8
22121,ILMN_1653292,PFKFB4
22122,ILMN_1909827,HS.437472
22123,ILMN_1778726,GOT1L1
22124,ILMN_1665557,USP15
22125,ILMN_1690547,LOC647181
22126,ILMN_2062370,NOL8
22127,ILMN_1854031,HS.214235
22128,ILMN_1907696,HS.581599
22129,ILMN_2323048,ERP29
22130,ILMN_2396639,PDLIM7
22131,ILMN_1663227,LOC646750
22132,ILMN_1691876,FAM19A2
22133,ILMN_2299221,RABGGTA
22134,ILMN_1667430,DEGS1
22135,ILMN_1676848,LOC728844
22136,ILMN_1838877,HS.568955
22137,ILMN_1877725,HS.542206
22138,ILMN_1753388,ABCA10
22139,ILMN_1657632,ZMYM6
22140,ILMN_1866290,HS.98466
22141,ILMN_1674758,LOC392145
22142,ILMN_1717156,LOC651794
22143,ILMN_1748294,LOC652800
22144,ILMN_2151075,ZNF821
22145,ILMN_1848787,HS.179309
22146,ILMN_2286800,DNM1L
22147,ILMN_1915989,HS.558288
22148,ILMN_1885454,HS.544340
22149,ILMN_1774132,MAP6
22150,ILMN_1676254,MTMR3
22151,ILMN_1801020,ADK
22152,ILMN_1675701,C5ORF3
22153,ILMN_1843745,HS.122233
22154,ILMN_1853832,HS.578413
22155,ILMN_1777720,RSPH10B
22156,ILMN_1817484,HS.570799
22157,ILMN_1871020,HS.577871
22158,ILMN_1838515,HS.541195
22159,ILMN_1908307,HS.128132
22160,ILMN_1868648,HS.540138
22161,ILMN_1797806,CGGBP1
22162,ILMN_1726597,C6ORF32
22163,ILMN_1836202,HS.277205
22164,ILMN_2206151,NEDD1
22165,ILMN_1672103,LOC648569
22166,ILMN_1707700,LOC643391
22167,ILMN_1913774,HS.207048
22168,ILMN_1660869,LOC643438
22169,ILMN_1796976,NLRC4
22170,ILMN_1754795,FAT
22171,ILMN_1658310,PCYT1A
22172,ILMN_1722804,LOC652763
22173,ILMN_1672325,POP2
22174,ILMN_1697081,GAL3ST3
22175,ILMN_2307266,ARL6
22176,ILMN_2294653,PDE5A
22177,ILMN_1866336,HS.534671
22178,ILMN_1673805,GIP
22179,ILMN_1712605,ZNF829
22180,ILMN_1678179,CXORF24
22181,ILMN_1682336,MASTL
22182,ILMN_1675273,PPIL2
22183,ILMN_1772768,PSG7
22184,ILMN_1728449,GCM2
22185,ILMN_1895009,HS.195639
22186,ILMN_1715713,NFASC
22187,ILMN_1877754,HS.563611
22188,ILMN_1779031,ZPLD1
22189,ILMN_1830224,HS.579410
22190,ILMN_1674338,LIPL4
22191,ILMN_1755664,RPS26
22192,ILMN_1694313,LOC649139
22193,ILMN_1678305,LOC644452
22194,ILMN_1742461,UAP1
22195,ILMN_1741698,OPCML
22196,ILMN_1653347,LOC643697
22197,ILMN_1723018,ZNF117
22198,ILMN_1883785,HS.573855
22199,ILMN_1702383,CNGB1
22200,ILMN_1859093,HS.23725
22201,ILMN_1779324,GZMA
22202,ILMN_1775744,MRPS16
22203,ILMN_1736165,MLL3
22204,ILMN_1664511,NDC80
22205,ILMN_1779711,DTL
22206,ILMN_1717078,DNAJC16
22207,ILMN_1912686,HS.565549
22208,ILMN_1709313,LOC729408
22209,ILMN_1913729,HS.434940
22210,ILMN_2400448,L3MBTL3
22211,ILMN_1682293,LOC644207
22212,ILMN_1773742,DNAJB9
22213,ILMN_1715668,SLC39A4
22214,ILMN_1792396,LOC440233
22215,ILMN_1654870,LOC648460
22216,ILMN_1678816,GREM2
22217,ILMN_1728858,EGFR
22218,ILMN_1773427,KANK1
22219,ILMN_2217574,FABP5L3
22220,ILMN_1798926,SOCS2
22221,ILMN_1721812,LOC440059
22222,ILMN_1653573,LOC644846
22223,ILMN_2374076,C14ORF102
22224,ILMN_1794020,LOC647360
22225,ILMN_2130409,PEX26
22226,ILMN_1710229,ARRDC2
22227,ILMN_1789575,GJB3
22228,ILMN_2115143,CER1
22229,ILMN_1849693,HS.561940
22230,ILMN_2249677,LSR
22231,ILMN_1814661,PHLPP
22232,ILMN_1672658,OR6B2
22233,ILMN_1708047,LOC648581
22234,ILMN_1751637,TAS2R38
22235,ILMN_1784685,LOC646429
22236,ILMN_1861915,HS.545663
22237,ILMN_1902571,HS.557622
22238,ILMN_2093864,ZNF571
22239,ILMN_2230178,DAND5
22240,ILMN_1801822,C18ORF25
22241,ILMN_2395969,PRDX3
22242,ILMN_1695423,CD9
22243,ILMN_1877102,HS.563870
22244,ILMN_1873967,HS.489952
22245,ILMN_1866281,HS.564314
22246,ILMN_1689002,DTX1
22247,ILMN_1730307,MED16
22248,ILMN_1712171,LOC286260
22249,ILMN_1684541,PH-4
22250,ILMN_1736353,PSMC1
22251,ILMN_1856582,HS.160651
22252,ILMN_1668971,LOC646317
22253,ILMN_2393243,GTPBP8
22254,ILMN_2087931,CNGA4
22255,ILMN_1748303,MUC5AC
22256,ILMN_2112256,TNFRSF4
22257,ILMN_1811181,FLJ20444
22258,ILMN_2326071,MYL6
22259,ILMN_2195703,PPARGC1B
22260,ILMN_1881695,HS.582543
22261,ILMN_1874186,HS.581620
22262,ILMN_1651984,LOC653648
22263,ILMN_1678627,RUFY4
22264,ILMN_1660886,ELK4
22265,ILMN_1672540,LOC647960
22266,ILMN_2390457,ESR2
22267,ILMN_1818882,HS.159356
22268,ILMN_1914435,HS.124173
22269,ILMN_1690524,VAMP7
22270,ILMN_1721138,GRPEL2
22271,ILMN_1680010,KIAA0753
22272,ILMN_1771801,SIRPG
22273,ILMN_1666718,LOC442366
22274,ILMN_1810069,CCNYL1
22275,ILMN_1652784,MUCDHL
22276,ILMN_1679917,ARL16
22277,ILMN_1873240,HS.144975
22278,ILMN_1708538,LOC652850
22279,ILMN_1757941,LOC643378
22280,ILMN_1886353,HS.105147
22281,ILMN_1684623,ZNF197
22282,ILMN_1717707,PSTK
22283,ILMN_1759933,MS4A6E
22284,ILMN_2334350,BTBD3
22285,ILMN_1676842,BTAF1
22286,ILMN_1690034,SOD3
22287,ILMN_1723379,LOC648955
22288,ILMN_1809094,LOC643396
22289,ILMN_1796673,RIT2
22290,ILMN_1810051,EPB41L4B
22291,ILMN_1913697,HS.145851
22292,ILMN_1908746,HS.544973
22293,ILMN_1795275,USP53
22294,ILMN_2323944,FAM110A
22295,ILMN_1839896,HS.208145
22296,ILMN_1811234,ROS1
22297,ILMN_1701165,BCL7C
22298,ILMN_1785209,LOC653111
22299,ILMN_1809890,IKBKAP
22300,ILMN_1869836,HS.579351
22301,ILMN_2255142,TRIM34
22302,ILMN_1701655,SLC24A6
22303,ILMN_1788237,LOC652755
22304,ILMN_1688504,OR1L8
22305,ILMN_1802100,ADAM28
22306,ILMN_2231928,MX2
22307,ILMN_1677723,ANGPT1
22308,ILMN_2084912,LOC440053
22309,ILMN_1717490,RPL6
22310,ILMN_1895735,HS.569884
22311,ILMN_1850248,HS.360957
22312,ILMN_2205032,MAGEE1
22313,ILMN_1795118,SIDT1
22314,ILMN_1757387,UCHL1
22315,ILMN_1673478,C5ORF5
22316,ILMN_2183510,ARMET
22317,ILMN_1660403,GRINL1A
22318,ILMN_1655245,MDM1
22319,ILMN_1896659,HS.522355
22320,ILMN_1848176,HS.527426
22321,ILMN_1889615,HS.539569
22322,ILMN_2405400,GRK4
22323,ILMN_1794117,GAPDHS
22324,ILMN_1768072,LOC642335
22325,ILMN_1738335,TNFSF18
22326,ILMN_1797219,CLCA1
22327,ILMN_1857684,HS.557234
22328,ILMN_1654288,LOC652540
22329,ILMN_1765876,ARHGAP24
22330,ILMN_1762993,PIGV
22331,ILMN_1737141,LOC654163
22332,ILMN_1812640,AHR
22333,ILMN_1815024,PRDX5
22334,ILMN_1793263,C1ORF94
22335,ILMN_1673644,LOC644717
22336,ILMN_1838685,HS.445589
22337,ILMN_1916100,HS.211301
22338,ILMN_1867051,HS.541995
22339,ILMN_1684040,C6ORF190
22340,ILMN_1695025,CD2
22341,ILMN_1825360,HS.525400
22342,ILMN_1770266,ZNF354B
22343,ILMN_2117845,CSPG4LYP2
22344,ILMN_2167397,TBC1D3C
22345,ILMN_2134224,ATP13A1
22346,ILMN_1763083,MYRIP
22347,ILMN_2234709,C12ORF60
22348,ILMN_1822075,HS.569848
22349,ILMN_1832692,HS.543731
22350,ILMN_1880068,HS.547457
22351,ILMN_1662823,LOC643008
22352,ILMN_1902819,HS.539689
22353,ILMN_1713982,LOC644656
22354,ILMN_1790100,C11ORF82
22355,ILMN_1768595,DLG4
22356,ILMN_1794374,PER2
22357,ILMN_1697338,SRPK3
22358,ILMN_1850048,HS.353127
22359,ILMN_1740487,CMTM7
22360,ILMN_1757561,MGC16025
22361,ILMN_2144426,HIST2H2AA3
22362,ILMN_1871118,HS.563778
22363,ILMN_1809117,MAD2L1BP
22364,ILMN_1842943,HS.132541
22365,ILMN_1835260,HS.499194
22366,ILMN_1744006,GFOD2
22367,ILMN_1721391,ATP6V0B
22368,ILMN_1818035,HS.468858
22369,ILMN_1681124,C19ORF48
22370,ILMN_1866767,HS.539426
22371,ILMN_1767837,GOLT1B
22372,ILMN_1762233,EFCAB5
22373,ILMN_1880697,HS.577657
22374,ILMN_1884886,HS.543983
22375,ILMN_1776846,OR52B4
22376,ILMN_1748283,PIM2
22377,ILMN_1747741,C10ORF37
22378,ILMN_1916108,HS.543420
22379,ILMN_2252136,YWHAE
22380,ILMN_1890478,HS.544239
22381,ILMN_1799139,PLOD2
22382,ILMN_1708304,C11ORF16
22383,ILMN_2126423,ZNF480
22384,ILMN_1702107,BVES
22385,ILMN_2295213,PDE8A
22386,ILMN_2402558,ZHX1
22387,ILMN_1800914,FLJ40194
22388,ILMN_1860632,HS.544495
22389,ILMN_1882834,HS.566023
22390,ILMN_1679150,LOC387647
22391,ILMN_2148796,MND1
22392,ILMN_1807243,PRPF18
22393,ILMN_1913991,HS.396327
22394,ILMN_1827990,HS.550627
22395,ILMN_1914266,HS.577126
22396,ILMN_1842717,HYDIN
22397,ILMN_1777439,TCL6
22398,ILMN_1749210,BUD13
22399,ILMN_2319292,PAX8
22400,ILMN_1717714,CDKN2A
22401,ILMN_1715178,PYCR1
22402,ILMN_1792997,NPTN
22403,ILMN_1893108,HS.134028
22404,ILMN_1747709,LOC654203
22405,ILMN_1706591,LOC647015
22406,ILMN_1764704,KIAA0888
22407,ILMN_1793932,CRB3
22408,ILMN_1688317,ZNF160
22409,ILMN_1871395,HS.582939
22410,ILMN_1693077,LOC442519
22411,ILMN_1902697,HS.583659
22412,ILMN_2364852,BTN2A1
22413,ILMN_1867947,HS.562372
22414,ILMN_1726575,CHODL
22415,ILMN_1901493,HS.570880
22416,ILMN_1768795,RNF113B
22417,ILMN_1831896,HS.541870
22418,ILMN_1846278,HS.570624
22419,ILMN_1720656,MAPK14
22420,ILMN_1734878,CD79A
22421,ILMN_1914311,HS.560980
22422,ILMN_1710064,RDHE2
22423,ILMN_2359211,AP2A1
22424,ILMN_1853193,HS.149005
22425,ILMN_1700074,SNORA62
22426,ILMN_1906473,HS.543349
22427,ILMN_1731720,PDRG1
22428,ILMN_1682699,PBX2
22429,ILMN_1677372,LOC642644
22430,ILMN_1701017,SAA1
22431,ILMN_1665290,LOC643995
22432,ILMN_2132119,CASP12
22433,ILMN_1770030,C7ORF43
22434,ILMN_1784104,LOC654069
22435,ILMN_2388547,EPSTI1
22436,ILMN_1892227,HS.575936
22437,ILMN_1813938,CHCHD4
22438,ILMN_1810719,DCUN1D1
22439,ILMN_1768031,DEDD2
22440,ILMN_1806660,LOC646473
22441,ILMN_1720075,LOC649908
22442,ILMN_1855910,ST8SIA3
22443,ILMN_1717803,CDK5R2
22444,ILMN_1889045,HS.536009
22445,ILMN_1800414,NBPF20
22446,ILMN_1697493,WDFY3
22447,ILMN_2147105,LOC440348
22448,ILMN_1727996,BAG4
22449,ILMN_1784706,GABRE
22450,ILMN_1692978,LOC647677
22451,ILMN_1678781,SNX26
22452,ILMN_1680683,BCR
22453,ILMN_2185072,C14ORF39
22454,ILMN_1907975,HS.70835
22455,ILMN_1702056,C1ORF2
22456,ILMN_1832552,HS.565528
22457,ILMN_1803033,MGST1
22458,ILMN_1736200,LOC652038
22459,ILMN_1737164,TM9SF1
22460,ILMN_1678833,CCR1
22461,ILMN_1682113,TMEM64
22462,ILMN_2317739,ITSN2
22463,ILMN_1679217,FAM110B
22464,ILMN_2404033,ZNF205
22465,ILMN_1793463,LOC647785
22466,ILMN_1861789,HS.86650
22467,ILMN_1798429,LOC653524
22468,ILMN_2341132,TNNT2
22469,ILMN_1826116,HS.565225
22470,ILMN_1917315,HS.155579
22471,ILMN_1677866,PSMAL
22472,ILMN_1693830,LACTB
22473,ILMN_2115350,TNXA
22474,ILMN_1804662,NRG4
22475,ILMN_1751045,C20ORF86
22476,ILMN_1791545,KRT23
22477,ILMN_1897300,HS.539858
22478,ILMN_1719154,AKR1C2
22479,ILMN_1708428,GPR150
22480,ILMN_1888166,HS.369509
